"","iso2c","year","income_pc","market_wealth","final_consumption","household_expenditure","share_capital_income","share_labor_income","labor_income","Pi","C","K","f","g","r","country"
"1261","PL",1998,15396.8793310946,872705609909.985,107620605092.487,376842349664.45,0.205192402005196,0.794807612895966,469677634207.713,469677634207.713,484462954756.937,872705609909.985,0.0181718166736785,0.0725940165164199,0.0907658331900985,"Poland"
"1262","PL",1999,16121.0024208284,923494726081.157,113753484074.629,398418271968.432,0.214790120720863,0.785209894180298,485510944533.571,485510944533.571,512171756043.061,923494726081.157,0.0305496048229138,0.058197306851747,0.0887469116746608,"Poland"
"1263","PL",2000,16843.066916284,952776626369.876,120324086798.335,424726513582.078,0.226797848939896,0.773202180862427,501447442345.231,501447442345.231,545050600380.413,952776626369.876,0.0472153839147647,0.031707707106219,0.0789230910209836,"Poland"
"1264","PL",2001,16947.753966769,969408976861.218,125771834755.929,435275713338.182,0.202606409788132,0.797393620014191,522490949148.435,522490949148.435,561047548094.111,969408976861.218,0.0404676163106331,0.0174567154892449,0.057924331799878,"Poland"
"1265","PL",2002,17293.7986439598,990024786154.009,128215782715.595,457254232896.668,0.222640827298164,0.777359187602997,519557073993.573,519557073993.573,585470015612.263,990024786154.009,0.0679929144375215,0.0212663692877509,0.0892592837252723,"Poland"
"1266","PL",2003,17722.4883499747,1080247373827.02,134764207217.026,462664435822.191,0.232991188764572,0.767008781433105,524993507484.462,524993507484.462,597428643039.217,1080247373827.02,0.0731649717944402,0.0911316453232464,0.164296617117687,"Poland"
"1267","PL",2004,18287.3967456615,1184872512207.62,137290122464.062,482034447644.159,0.241904973983765,0.758095026016235,535079890202.055,535079890202.055,619324570108.221,1184872512207.62,0.0779864704578827,0.0968529439788791,0.174839414436762,"Poland"
"1268","PL",2005,19256.5427641084,1281622078304.36,142216270881.013,488524407521.811,0.255452215671539,0.744547784328461,553078609063.08,553078609063.08,630740678402.824,1281622078304.36,0.0655446628557923,0.0816539881716751,0.147198651027467,"Poland"
"1269","PL",2006,20438.2260893674,1387889721348.29,152595761169.189,510481571492.379,0.254650473594666,0.745349526405334,587213387717.929,587213387717.929,663077332661.567,1387889721348.29,0.0591936938570919,0.0829165202775875,0.142110214134679,"Poland"
"1270","PL",2007,21759.3917293733,1508770904359.79,160250587749.584,531339827582.979,0.25050351023674,0.749496519565582,628237537833.957,628237537833.957,691590415332.562,1508770904359.79,0.0456469102149269,0.0870971094836462,0.132744019698573,"Poland"
"1271","PL",2008,23221.2949245396,1581896254413.41,171108423463.891,567237057225.415,0.258224844932556,0.741775155067444,663556215106.646,663556215106.646,738345480689.306,1581896254413.41,0.0495696632050278,0.0484668347211085,0.0980364979261362,"Poland"
"1272","PL",2009,23623.3233241721,1577630928175.75,176759016601.329,580871070010.962,0.273958057165146,0.726041913032532,661281480882.145,661281480882.145,757630086612.29,1577630928175.75,0.0609070319632769,-0.00269633752893972,0.0582106944343372,"Poland"
"1273","PL",2010,24159.9637057471,1623170781607.08,185927539757.373,595960553312.342,0.26842412352562,0.731575906276703,682202480772.031,682202480772.031,781888093069.714,1623170781607.08,0.0631869029171176,0.0288659740488144,0.092052876965932,"Poland"
"1274","PL",2011,25471.8405666931,1682365049156.01,184743555032.164,624643444167.388,0.279126018285751,0.720873951911926,709155998383.058,709155998383.058,809386999199.551,1682365049156.01,0.061750126328208,0.036468292936083,0.098218419264291,"Poland"
"1275","PL",2012,25719.5748146994,1717266726699.14,186999333608.922,635047136358.357,0.275019109249115,0.724980890750885,720225566274.07,720225566274.07,822046469967.279,1717266726699.14,0.060522479199321,0.0207456030786176,0.0812680822779386,"Poland"
"1276","PL",2013,25948.078779571,1778855189281.81,191150379481.658,635735385167.119,0.275872528553009,0.724127471446991,725421541865.837,725421541865.837,826885764648.777,1778855189281.81,0.0590847194587941,0.0358642379923427,0.0949489574511368,"Poland"
"1277","PL",2014,26835.0818653592,1868606177130.42,198439331205.263,650334315148.504,0.274149984121323,0.725850045681,751507051892.306,751507051892.306,848773646353.767,1868606177130.42,0.0546793213115511,0.0504543531083293,0.10513367441988,"Poland"
"1278","PL",2015,27996.7315536189,1984401637112.33,204422153454.274,662203941764.332,0.282263249158859,0.717736721038818,774697380481.059,774697380481.059,866626095218.606,1984401637112.33,0.0491964095284757,0.0619688949973008,0.111165304525777,"Poland"
"1279","PL",2016,28732.1518070741,2130599556999.2,208632577074.926,682045158546.211,0.263135194778442,0.736864805221558,815791465190.542,815791465190.542,890677735621.137,2130599556999.2,0.0377374564856577,0.0736735533536559,0.111411009839314,"Poland"
"1280","PL",2017,30182.0046942709,2291782979204.69,216226479354.814,716862400898.898,0.262495964765549,0.737504005432129,857714668881.322,857714668881.322,933088880253.712,2291782979204.69,0.0353769957028196,0.0756516735751596,0.111028669277979,"Poland"
"1281","PL",2018,32030.2708887093,2470664491164.19,229676041064.748,756791493148.373,0.253730833530426,0.746269166469574,920786020817.841,920786020817.841,986467534213.12,2470664491164.19,0.0286595694231363,0.0780534254694484,0.106712994892585,"Poland"
"1282","PL",2019,33761.3980477609,2627763961555.12,243469101976.951,778274030000.104,0.261147022247315,0.738852977752686,960211381481.438,960211381481.438,1021743131977.06,2627763961555.12,0.0249049398312369,0.0635859182631914,0.0884908580944283,"Poland"
"1283","PT",1996,26300.3947433408,1628128269097.24,49585634556.0158,182266383506.048,0.234115883708,0.765884101390839,203195752350.546,203195752350.546,231852018062.064,1628128269097.24,0.0181461776355062,0.0309893508752977,0.0491355285108039,"Portugal"
"1284","PT",1997,27741.5627915664,1711120143516.76,52272402732.6233,189640365232.616,0.23602594435215,0.763974070549011,214705131083.439,214705131083.439,241912767965.239,1711120143516.76,0.0167109910184696,0.0509737936468243,0.0676847846652939,"Portugal"
"1285","PT",1998,29234.019209089,1844439829200.92,56077569193.1907,198067452254.397,0.231687143445015,0.768312871456146,228637946220.042,228637946220.042,254145021447.588,1844439829200.92,0.0149066535884045,0.0779136907418755,0.09282034433028,"Portugal"
"1286","PT",1999,30570.678422617,1984446414796.73,59470757794.5685,208755703355.848,0.235438197851181,0.764561831951141,239186360344.843,239186360344.843,268226461150.416,1984446414796.73,0.0157446723638334,0.07590737490009,0.0916520472639234,"Portugal"
"1287","PT",2000,31048.6087406208,2071845420269.56,64922231335.4964,218216758506.839,0.217118293046951,0.782881677150726,250381016548.946,250381016548.946,283138989842.335,2071845420269.56,0.0165073609693536,0.0440420083007288,0.0605493692700824,"Portugal"
"1288","PT",2001,31076.3606664733,2275200802434.21,67007707597.9453,218837104851.133,0.21183118224144,0.788168787956238,254041048980.844,254041048980.844,285844812449.078,2275200802434.21,0.0153504519000729,0.0981518119909706,0.113502263891043,"Portugal"
"1289","PT",2002,31434.5010260507,2321932322930.23,68964993625.8636,221403916810.688,0.208413928747177,0.7915860414505,259553614685.22,259553614685.22,290368910436.551,2321932322930.23,0.013543989488032,0.0205395147742642,0.0340835042622962,"Portugal"
"1290","PT",2003,31166.1153127431,2370807666461.73,70411252571.6773,221417039438.805,0.21555632352829,0.78444367647171,256052252572.859,256052252572.859,291828292010.482,2370807666461.73,0.0154078734700046,0.0210494263975038,0.0364572998675084,"Portugal"
"1291","PT",2004,31394.4539431749,2507569854921.84,72716086800.836,226832843028.963,0.212003692984581,0.787996292114258,259793841701.31,259793841701.31,299548929829.8,2507569854921.84,0.0167685842638689,0.0576859061132615,0.0744544903771303,"Portugal"
"1292","PT",2005,31856.9274923496,2679739196256.33,76061033196.7112,233869866745.402,0.204731911420822,0.795268058776855,266606404821.538,266606404821.538,309930899942.114,2679739196256.33,0.0172774828328466,0.0686598385271521,0.0859373213599987,"Portugal"
"1293","PT",2006,31636.3172463323,2790828689467.67,74769238519.3548,238128361013.131,0.201528787612915,0.798471212387085,266347637633.179,266347637633.179,312897599532.486,2790828689467.67,0.0173710792320159,0.0414553376561921,0.058826416888208,"Portugal"
"1294","PT",2007,32567.236278093,2870995285075.82,73949275705.9124,245105455183.401,0.221144378185272,0.778855621814728,267996352643.752,267996352643.752,319054730889.314,2870995285075.82,0.0182950599720619,0.028725014871278,0.0470200748433398,"Portugal"
"1295","PT",2008,32225.2552677462,2874673534714.78,74717337949.5993,250870404136.775,0.206997320055962,0.793002665042877,270393149642.593,270393149642.593,325587742086.375,2874673534714.78,0.0192248983238312,0.00128117578530463,0.0205060741091359,"Portugal"
"1296","PT",2009,30985.3765045013,2796619912454.97,77985138544.3256,237430473174.406,0.205818593502045,0.794181406497955,260632517620.665,260632517620.665,315415611718.732,2796619912454.97,0.019057153251144,-0.0271521692175576,-0.00809501596641356,"Portugal"
"1297","PT",2010,31575.3683965171,2802377983539.66,76695710832.2381,245985592153.405,0.210017129778862,0.789982855319977,264117061435.998,264117061435.998,322681302985.643,2802377983539.66,0.0209410800834341,0.00205893945725209,0.0230000195406862,"Portugal"
"1298","PT",2011,31303.9967165038,2789206318233.66,72148324496.5118,241732882202.017,0.22683647274971,0.773163557052612,255701529735.19,255701529735.19,313881206698.529,2789206318233.66,0.0207608243088796,-0.00470017441735803,0.0160606498915216,"Portugal"
"1299","PT",2012,29768.6828945002,2625250130549.42,64302230323.5212,233576550107.07,0.233336687088013,0.766663312911987,240140534630.778,240140534630.778,297878780430.591,2625250130549.42,0.020700600533695,-0.0587823807125428,-0.0380817801788477,"Portugal"
"1300","PT",2013,30292.4565836908,2541373514728.97,65490799415.2313,227912654023.502,0.256118953227997,0.743881046772003,235808078855.624,235808078855.624,293403453438.734,2541373514728.97,0.0219390045591794,-0.0319499520614792,-0.0100109475022998,"Portugal"
"1301","PT",2014,30249.0722439087,2585744573714.8,64324497063.6644,232049461815.373,0.253856241703033,0.746143758296967,234918279141.801,234918279141.801,296373958879.037,2585744573714.8,0.024182072954274,0.0174594795801034,0.0416415525343774,"Portugal"
"1302","PT",2015,30714.531759789,2637562609046.09,63511678312.5684,234167830981.193,0.255807280540466,0.744192719459534,236928578428.45,236928578428.45,297679509293.761,2637562609046.09,0.0234945599356066,0.0200398894221981,0.0435344493578047,"Portugal"
"1303","PT",2016,31498.4358425716,2674200065861.8,63693431028.639,238132332334.798,0.25590568780899,0.74409431219101,242177001818.012,242177001818.012,301825763363.437,2674200065861.8,0.0226151073498111,0.0138906491508672,0.0365057565006783,"Portugal"
"1304","PT",2017,32658.0447949647,2758505584422.27,64317511278.6308,243094642646.06,0.249655544757843,0.750344455242157,252583661768.221,252583661768.221,307412153924.69,2758505584422.27,0.0205027637447164,0.031525509118295,0.0520282728630114,"Portugal"
"1305","PT",2018,33628.4839743,2868239302949.76,65206339111.9928,248571124002.412,0.231734797358513,0.768265187740326,265843602872.171,265843602872.171,313777463114.405,2868239302949.76,0.0173767493939197,0.0397801328179919,0.0571568822119116,"Portugal"
"1306","PT",2019,34644.2395895211,2970262441461.72,66531702968.5118,253625609265.116,0.216362312436104,0.783637702465057,279356821844.354,279356821844.354,320157312233.627,2970262441461.72,0.0142249254960397,0.0355699534578712,0.049794878953911,"Portugal"
"1307","PT",2020,31367.2289526234,2913360193510.61,68040323175.5731,233751460926.573,0.192315384745598,0.807684600353241,260902621945.011,260902621945.011,301791784102.146,2913360193510.61,0.0137661782293598,-0.0191573132248577,-0.00539113499549795,"Portugal"
"1308","RO",1996,11593.8185744447,1456401133824.16,33853503527.7272,211967310364.099,0.329640984535217,0.670359015464783,174232438267.702,174232438267.702,245820813891.827,1456401133824.16,0.0509478901057526,0.0364890147187868,0.0874369048245394,"Romania"
"1309","RO",1997,11398.0360083003,1148831036928.57,36179860612.499,204361883075.598,0.39763206243515,0.60236793756485,153035484341.677,153035484341.677,240541743688.097,1148831036928.57,0.0600838994931627,-0.211185016100603,-0.15110111660744,"Romania"
"1310","RO",1998,11536.6762943738,1135643255736.68,33175837193.0303,212727400735.137,0.307125300168991,0.692874729633331,177145492896.465,177145492896.465,245903237928.167,1135643255736.68,0.0598501805935949,-0.0114793044129006,0.0483708761806942,"Romania"
"1311","RO",1999,11594.5581207786,1125097890398.53,46441597601.8579,196939903035.93,0.344574391841888,0.655425608158112,167482767863.578,167482767863.578,243381500637.787,1125097890398.53,0.0668332527761765,-0.00928580809587909,0.0575474446802974,"Romania"
"1312","RO",2000,12193.0976203991,1189765024677.83,48522609137.2235,191828388993.395,0.303782880306244,0.696217119693756,186079001089.329,186079001089.329,240350998130.618,1189765024677.83,0.0482375778182863,0.0574768958604964,0.105714473678783,"Romania"
"1313","RO",2001,12937.7221725217,1249305523239.13,46295873763.5065,202762765895.144,0.275998175144196,0.724001824855804,204176297312.521,204176297312.521,249058639658.65,1249305523239.13,0.0377237029288895,0.0500439139883297,0.0877676169172192,"Romania"
"1314","RO",2002,13290.6829861777,1279834376572.29,46600532711.6961,212825901648.931,0.272394359111786,0.727605640888214,209398080161.492,209398080161.492,259426434360.627,1279834376572.29,0.0400449315788056,0.0244366592200803,0.0644815907988859,"Romania"
"1315","RO",2003,13905.048777345,1320336685722.8,52579321693.5099,219662821479.946,0.28784367442131,0.712156355381012,212719888349.057,212719888349.057,272242143173.456,1320336685722.8,0.0465077793767452,0.0316465238720822,0.0781543032488273,"Romania"
"1316","RO",2004,15320.5404605496,1444871050149.52,52443149875.0505,246963116323.085,0.300311326980591,0.699688673019409,228212537312.126,228212537312.126,299406266198.136,1444871050149.52,0.0539208897668674,0.0943201577092804,0.148241047476148,"Romania"
"1317","RO",2005,16622.4871299465,1512826954974.88,60295968420.3898,260650946766.047,0.274800449609757,0.725199520587921,254259512216.361,254259512216.361,320946915186.436,1512826954974.88,0.0461545706540208,0.0470325049549117,0.0931870756089326,"Romania"
"1318","RO",2006,18288.1426863863,1635774318948.29,63917581421.9623,272514789728.553,0.294843107461929,0.705156922340393,269647927783.749,269647927783.749,336432371150.515,1635774318948.29,0.0441454610173015,0.0812699453622873,0.125415406379589,"Romania"
"1319","RO",2007,20140.3118282515,1748085716775.84,65464237212.8279,284241358250.43,0.372386366128922,0.627613663673401,262214049833.51,262214049833.51,349705595463.258,1748085716775.84,0.0534863181407572,0.0686594700299256,0.122145788170683,"Romania"
"1320","RO",2008,22636.2807053757,1838948892009.68,74248008137.4531,296040013220.947,0.357816636562347,0.642183363437653,299418768845.882,299418768845.882,370288021358.4,1838948892009.68,0.0405410626220486,0.0519786726485182,0.0925197352705669,"Romania"
"1321","RO",2009,21295.9762327905,1720326973444.8,71207283151.4906,276167546757.773,0.411172062158585,0.588827908039093,256640653331.901,256640653331.901,347374829909.264,1720326973444.8,0.0493402383130967,-0.0645052829256448,-0.015165044612548,"Romania"
"1322","RO",2010,20400.6321378063,1585686160003.69,66136247055.407,268264742674.09,0.335415959358215,0.664584040641785,275703708952.839,275703708952.839,334400989729.497,1585686160003.69,0.0341198398227301,-0.0782646645198529,-0.0441448246971227,"Romania"
"1323","RO",2011,21119.7669929517,1597594802545.32,63967946617.7561,277751316083.855,0.348034471273422,0.6519655585289,278420612612.791,278420612612.791,341719262701.611,1597594802545.32,0.0399187756602938,0.00751008796192562,0.0474288636222194,"Romania"
"1324","RO",2012,21494.8155904487,1616256501010.56,65706119397.7278,282832392907.825,0.369564920663834,0.630435109138489,272879811024.966,272879811024.966,348538512305.553,1616256501010.56,0.04735787895657,0.0116811211675846,0.0590390001241547,"Romania"
"1325","RO",2013,21774.8078324869,1637189552677.73,65778290663.4567,278586917898.402,0.35819274187088,0.64180725812912,280434480769.073,280434480769.073,344365208561.858,1637189552677.73,0.0395548155585531,0.0129515653326601,0.0525063808912131,"Romania"
"1326","RO",2014,22910.2086674754,1734751500897.61,69419145027.7206,288591651027.395,0.368266701698303,0.631733298301697,289402276706.261,289402276706.261,358010796055.116,1734751500897.61,0.0419062772765934,0.0595911133566084,0.101497390633202,"Romania"
"1327","RO",2015,23747.1779051655,1821101049872.69,69557259561.4308,300110296511.625,0.361740171909332,0.638259828090668,301713745081.182,301713745081.182,369667556073.056,1821101049872.69,0.0391720721709782,0.0497763218134752,0.0889483939844535,"Romania"
"1328","RO",2016,24485.3437526382,1912374061285.17,77033377137.941,313958423176.773,0.332935243844986,0.667064726352692,323363975180.589,323363975180.589,390991800314.714,1912374061285.17,0.0371356796147324,0.0501196852414415,0.0872553648561739,"Romania"
"1329","RO",2017,26872.2048939584,2087082274150.8,86731847871.8542,344283166202.423,0.324730932712555,0.675269067287445,357454696293.437,357454696293.437,431015014074.277,2087082274150.8,0.0384654442193205,0.091356715405468,0.129822159624788,"Romania"
"1330","RO",2018,28428.4568960606,2219148525410.13,98341845400.8686,367351669859.984,0.307113289833069,0.692886710166931,386208301243.328,386208301243.328,465693515260.853,2219148525410.13,0.0380843702243917,0.0632779324969662,0.101362302721358,"Romania"
"1331","RO",2019,29792.0324266211,2427754752600.62,105201520445.444,380490887209.516,0.336430311203003,0.663569688796997,385975909427.042,385975909427.042,485692407654.96,2427754752600.62,0.0449345760710131,0.0940028235162563,0.138937399587269,"Romania"
"1332","RS",1997,8169.9590425242,41314601599.6114,16671616799.4775,49283363819.2638,-0.0295782890170813,1.02957832813263,68013585834.311,68013585834.311,65954980618.7412,41314601599.6114,-0.0583790651974421,0.171622320854976,0.113243255657534,"Serbia"
"1333","RS",1998,8716.38413212701,47761570847.0001,15549577899.7682,55404121330.1483,0.120770260691643,0.879229724407196,61198546069.8859,61198546069.8859,70953699229.9166,47761570847.0001,0.236118775985545,0.156045780372463,0.392164556358008,"Serbia"
"1334","RS",1999,7597.4361982396,47688153599.682,12436167143.8702,50420771767.128,0.170375376939774,0.829624593257904,50170431949.9723,50170431949.9723,62856938910.9982,47688153599.682,0.265621643845549,-0.00153716148811919,0.26408448235743,"Serbia"
"1335","RS",2000,8221.33960022546,55143009143.0216,13717529734.5489,53344452431.7104,0.221835762262344,0.778164207935333,50764722830.822,50764722830.822,67061982166.2593,55143009143.0216,0.341746494784524,0.156325103419169,0.498071598203693,"Serbia"
"1336","RS",2001,8583.09020931181,62737834761.1355,15802888204.2879,61336947778.6737,0.121220074594021,0.878779947757721,59721129178.4866,59721129178.4866,77139835982.9616,62737834761.1355,0.315882413295528,0.137729618607058,0.453612031902587,"Serbia"
"1337","RS",2002,9375.06881321793,71507431909.752,18072877642.6442,66427570065.1856,0.0714068934321404,0.928593099117279,68811595029.5361,68811595029.5361,84500447707.8298,71507431909.752,0.250070037291319,0.139781635467744,0.389851672759063,"Serbia"
"1338","RS",2003,9915.17802743755,80055388690.9386,18887579149.4865,66029102017.2368,0.0448780246078968,0.955121994018555,74695887668.0588,74695887668.0588,84916681166.7233,80055388690.9386,0.142933303933553,0.119539417832468,0.262472721766021,"Serbia"
"1339","RS",2004,11245.9554890746,97667820332.5942,17850582316.2348,69212731122.0898,0.148276284337044,0.851723730564117,75319105546.8888,75319105546.8888,87063313438.3246,97667820332.5942,0.146701028918557,0.220003074491963,0.36670410341052,"Serbia"
"1340","RS",2005,12081.4846808946,108259333459.128,17854008904.2002,72902955537.1375,0.187771260738373,0.812228739261627,76844494908.6234,76844494908.6234,90756964441.3377,108259333459.128,0.14244681088753,0.108444245919134,0.250891056806665,"Serbia"
"1341","RS",2006,12791.9166479348,121786142230.944,18868950766.8394,76641124073.8736,0.190312892198563,0.809687077999115,80734161995.4961,80734161995.4961,95510074840.713,121786142230.944,0.136486272112467,0.124948199287804,0.261434471400271,"Serbia"
"1342","RS",2007,13338.3524605858,131155293889.112,21290647538.4192,80235550196.9923,0.156440854072571,0.843559145927429,87292552742.1045,87292552742.1045,101526197735.412,131155293889.112,0.116874093657682,0.0769311802356102,0.193805273893292,"Serbia"
"1343","RS",2008,14201.4634769569,140200766506.229,22872568837.0768,86046514921.5827,0.168147578835487,0.831852436065674,91233397708.7644,91233397708.7644,108919083758.66,140200766506.229,0.134845384623573,0.068967651620411,0.203813036243984,"Serbia"
"1344","RS",2009,14030.1842282378,134311903827.826,21971041695.2257,86926807899.7827,0.181366637349129,0.818633377552032,88301500673.155,88301500673.155,108897849595.008,134311903827.826,0.146906107827437,-0.0420030704906409,0.104903037336796,"Serbia"
"1345","RS",2010,14231.7239189456,132014678777.659,21977521010.4516,88054085065.8361,0.198191791772842,0.80180823802948,87337789073.8497,87337789073.8497,110031606076.288,132014678777.659,0.168963556882709,-0.0171036593533178,0.151859897529392,"Serbia"
"1346","RS",2011,14100.5981964741,131814188244.398,21030365996.6934,85152695494.4167,0.218030169606209,0.781969845294952,84030085798.0883,84030085798.0883,106183061491.11,131814188244.398,0.167806912823173,-0.00151869879257016,0.166288214030603,"Serbia"
"1347","RS",2018,16348.3592685826,186211111969.368,20943075144.0404,87438058197.4021,0.245039790868759,0.754960179328918,91750858011.5868,91750858011.5868,108381133341.443,186211111969.368,0.101906552386331,0.141059426884908,0.242965979271239,"Serbia"
"1348","RS",2019,16944.5264341234,200307684455.611,21730580392.8307,89289922385.478,0.212010353803635,0.787989616394043,98819726161.2315,98819726161.2315,111020502778.309,200307684455.611,0.065521205947603,0.075702101432924,0.141223307380527,"Serbia"
"1349","RU",2008,26756.5403724963,17932546143070.9,669125712365.226,1874554612692.8,0.351045906543732,0.648954093456268,2478642856426.23,2478642856426.23,2543680325058.03,17932546143070.9,0.00361622411140825,-0.00291159687284236,0.000704627238565889,"Russia"
"1350","RU",2009,24267.2084857831,17605055379458.9,718521520857.236,1926625715185.97,0.283369481563568,0.716630518436432,2482285315427.75,2482285315427.75,2645147236043.21,17605055379458.9,0.00908191839106943,-0.0182623683775414,-0.00918044998647197,"Russia"
"1351","RU",2010,25406.8680386901,17058802166714.7,676514550099.137,1900209257413.59,0.327521741390228,0.672478258609772,2440792620732.84,2440792620732.84,2576723807512.73,17058802166714.7,0.00772114508304764,-0.0310282018982758,-0.0233070568152282,"Russia"
"1352","RU",2011,27387.586427928,15382705819509,716699363548.227,2036647918744.14,0.356240928173065,0.643759071826935,2518853940012.29,2518853940012.29,2753347282292.37,15382705819509,0.0137461786582897,-0.098254046844864,-0.0845078681865743,"Russia"
"1353","RU",2012,28298.2167830542,15697759813703,761987829429.513,2169710588147.62,0.347339421510696,0.652660548686981,2642119767724.87,2642119767724.87,2931698417577.13,15697759813703,0.0188249488256483,0.0204810517662227,0.039306000591871,"Russia"
"1354","RU",2013,28228.6815782313,16365514211804.7,802540222118.425,2266570002518.44,0.315498501062393,0.684501528739929,2769833261484.14,2769833261484.14,3069110224636.87,16365514211804.7,0.019064947273017,0.0425381969164062,0.0616031441894232,"Russia"
"1355","RU",2014,28330.4091195894,16678019521214.2,779686528666.554,2334155335150.94,0.2964748442173,0.703525125980377,2863449283191.68,2863449283191.68,3113841863817.5,16678019521214.2,0.0153000130264902,0.0190953553530338,0.034395368379524,"Russia"
"1356","RU",2015,27304.5030852345,16520397075364.4,762824529135.629,2243747088750.85,0.306062668561935,0.693937361240387,2771410902061.2,2771410902061.2,3006571617886.47,16520397075364.4,0.0141000384084066,-0.00945090906323486,0.00464912934517174,"Russia"
"1357","RU",2016,26027.3346234951,15573300732418.3,767098082041.431,2190890564870.93,0.293243855237961,0.706756174564362,2695692317239.29,2695692317239.29,2957988646912.36,15573300732418.3,0.015877120173111,-0.0573289091433771,-0.0414517889702661,"Russia"
"1358","RU",2017,26505.3838608646,15218863973537.9,769485506665.547,2214800731320.96,0.29979681968689,0.70020318031311,2724483742437.13,2724483742437.13,2984286237986.5,15218863973537.9,0.0166825581816806,-0.0227592573321743,-0.0060766991504937,"Russia"
"1359","RU",2018,27616.4673436549,15207598989873.3,761129552212.773,2128790616218.89,0.347445338964462,0.652554631233215,2649152994317.9,2649152994317.9,2889920168431.66,15207598989873.3,0.0158203118532629,-0.000740198722072979,0.0150801131311899,"Russia"
"1360","SA",2002,48059.1223121021,2943066594061.02,301679703568.958,437551933930.837,0.651364266872406,0.348635762929916,379058112431.952,379058112431.952,739231637499.796,2943066594061.02,0.11967299819472,-0.0221224529713543,0.0975505452233653,"Saudi Arabia"
"1361","SA",2003,52523.1123071262,3269254187898.41,316771271994.136,443026761715.581,0.664800047874451,0.335199952125549,407587999192.765,407587999192.765,759798033709.717,3269254187898.41,0.119674503875548,0.110832556251233,0.230507060126781,"Saudi Arabia"
"1362","SA",2004,55796.696578436,3645554482933.75,330922823052.011,434319453849.301,0.693166792392731,0.306833177804947,405096648411.415,405096648411.415,765242276901.312,3645554482933.75,0.110161403118493,0.115102795135437,0.225264198253929,"Saudi Arabia"
"1363","SA",2005,57235.0772705037,3886853930095.21,332094318149.253,399360377071.665,0.726628363132477,0.273371607065201,381736215313.97,381736215313.97,731454695220.918,3886853930095.21,0.0959301202448394,0.0661900537465789,0.162120173991418,"Saudi Arabia"
"1364","SA",2006,56430.0397526846,4124241189136.71,357035218611.716,412212918170.91,0.739486575126648,0.260513424873352,373147961978.98,373147961978.98,769248136782.626,4124241189136.71,0.101907656404763,0.0610743967514328,0.162982053156196,"Saudi Arabia"
"1365","SA",2007,55759.5632709923,4333091847233.32,347746452876.772,460594444778.112,0.75156044960022,0.248439535498619,365717067368.69,365717067368.69,808340897654.884,4333091847233.32,0.107322489153173,0.0506397779661183,0.157962267119291,"Saudi Arabia"
"1366","SA",2008,57079.432068286,4532167644611.49,318445917677.384,465852025021.232,0.789584100246429,0.210415899753571,329534274520.656,329534274520.656,784297942698.616,4532167644611.49,0.10495131056784,0.0459431289242764,0.150894439492117,"Saudi Arabia"
"1367","SA",2009,53413.556432066,4671976563765.39,409600626818.411,632106078659.896,0.701465964317322,0.298534005880356,454195892331.975,454195892331.975,1041706705478.31,4671976563765.39,0.129631306521693,0.0308481349581424,0.160479441479835,"Saudi Arabia"
"1368","SE",1950,11032.8716875379,214743894823.232,10472234527.7963,52253981139.8133,0.283260107040405,0.716739892959595,55724904454.1256,55724904454.1256,62726215667.6096,214743894823.232,0.0343917001632247,0.0548606421636922,0.0892523423269169,"Sweden"
"1369","SE",1951,11596.9231575801,199441690113.611,10745643536.2608,50279989469.8603,0.311705231666565,0.688294768333435,56662867369.4036,56662867369.4036,61025633006.121,199441690113.611,0.020316133505489,-0.0712579266675628,-0.0509417931620738,"Sweden"
"1370","SE",1952,11593.3793666235,204240661711.039,11913537732.9405,52016417051.8858,0.265492081642151,0.734507918357849,60890485572.5907,60890485572.5907,63929954784.8264,204240661711.039,0.0152398889645605,0.0240620283286531,0.0393019172932136,"Sweden"
"1371","SE",1953,11812.251745542,217480023678.748,13327021550.1969,53919864980.1606,0.251434445381165,0.748565554618835,63596187298.437,63596187298.437,67246886530.3575,217480023678.748,0.0178744976702315,0.0648223613104054,0.0826968589806369,"Sweden"
"1372","SE",1954,12474.7213318575,231509248602.879,14159323281.1867,57174722961.1477,0.254450350999832,0.745549619197845,67286147637.9915,67286147637.9915,71334046242.3343,231509248602.879,0.0186127375557133,0.0645081083164412,0.0831208458721544,"Sweden"
"1373","SE",1955,12492.2440506591,233958360883.675,14043828235.1596,57063524842.2276,0.244454249739647,0.755545735359192,68807444243.1805,68807444243.1805,71107353077.3872,233958360883.675,0.00993441449137011,0.0105788960725135,0.0205133105638837,"Sweden"
"1374","SE",1956,12977.6164354891,243991156127.77,14763743194.6383,59576379918.4528,0.252325743436813,0.747674286365509,71231127381.2318,71231127381.2318,74340123113.0911,243991156127.77,0.0132886711982269,0.0428828241324685,0.0561714953306954,"Sweden"
"1375","SE",1957,13188.6047452761,254756456403.418,15623797174.0299,60285838139.3862,0.251046687364578,0.748953342437744,73024196971.0208,73024196971.0208,75909635313.4161,254756456403.418,0.0118259956147113,0.0441216823039696,0.0559476779186809,"Sweden"
"1376","SE",1958,13499.3271067405,268004548395.566,16493315929.701,62884438849.9335,0.25140967965126,0.748590290546417,75144920260.6308,75144920260.6308,79377754779.6345,268004548395.566,0.0166152198015379,0.0520029685574274,0.0686181883589653,"Sweden"
